TRACK_ID,TRACK_NAME,ALBUM_TITLE,ARTIST_NAME,GENRE_NAME,MEDIA_TYPE_NAME,COMPOSER,SECONDS,BYTES
644,Showcase,Up An' Atom,Gene Krupa,Jazz,MPEG audio file,,201.56,6697510
645,Swedish Schnapps,Up An' Atom,Gene Krupa,Jazz,MPEG audio file,,191.27,6359750
646,Samba Da Bênção,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,409.97,13490008
647,Pot-Pourri N.º 4,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,392.44,13125975
648,Onde Anda Você,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,168.44,5550356
649,Samba Da Volta,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,170.63,5676090
650,Canto De Ossanha,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,204.96,6771624
651,Pot-Pourri N.º 5,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,219.90,7117769
652,Formosa,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,137.48,4560873
653,Como É Duro Trabalhar,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,226.17,7541177
654,Minha Namorada,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,244.30,7927967
655,Por Que Será,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,162.14,5371483
656,Berimbau,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,190.67,6335548
657,Deixa,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,179.83,5932799
658,Pot-Pourri N.º 2,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,211.75,6878359
659,Samba Em Prelúdio,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,212.64,6923473
660,Carta Ao Tom 74,Vinícius De Moraes - Sem Limite,Toquinho & Vinícius,Bossa Nova,MPEG audio file,,162.56,5382354
661,Linha de Passe (João Bosco),Vozes do MPB,Various Artists,Latin,MPEG audio file,,230.95,7902328
662,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim),Vozes do MPB,Various Artists,Latin,MPEG audio file,,163.97,5399626
663,Chão de Giz (Elba Ramalho),Vozes do MPB,Various Artists,Latin,MPEG audio file,,274.83,9016916
664,Marina (Dorival Caymmi),Vozes do MPB,Various Artists,Latin,MPEG audio file,,172.64,5523628
665,Aquarela (Toquinho),Vozes do MPB,Various Artists,Latin,MPEG audio file,,259.94,8480140
666,Coração do Agreste (Fafá de Belém),Vozes do MPB,Various Artists,Latin,MPEG audio file,,258.19,8380320
667,Dona (Roupa Nova),Vozes do MPB,Various Artists,Latin,MPEG audio file,,243.36,7991295
668,Começaria Tudo Outra Vez (Maria Creuza),Vozes do MPB,Various Artists,Latin,MPEG audio file,,206.99,6851151
669,Caçador de Mim (Sá & Guarabyra),Vozes do MPB,Various Artists,Latin,MPEG audio file,,238.34,7751360
670,Romaria (Renato Teixeira),Vozes do MPB,Various Artists,Latin,MPEG audio file,,244.79,8033885
671,As Rosas Não Falam (Beth Carvalho),Vozes do MPB,Various Artists,Latin,MPEG audio file,,116.77,3836641
672,Wave (Os Cariocas),Vozes do MPB,Various Artists,Latin,MPEG audio file,,130.06,4298006
673,Garota de Ipanema (Dick Farney),Vozes do MPB,Various Artists,Latin,MPEG audio file,,174.37,5767474
674,Preciso Apender a Viver Só (Maysa),Vozes do MPB,Various Artists,Latin,MPEG audio file,,143.46,4642359
675,Susie Q,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,Hawkins-Lewis-Broadwater,275.57,9043825
676,I Put A Spell On You,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,Jay Hawkins,272.09,8943000
677,Proud Mary,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,189.02,6229590
678,Bad Moon Rising,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,140.15,4609835
679,Lodi,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,191.45,6260214
680,Green River,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,154.28,5105874
681,Commotion,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,162.90,5354252
682,Down On The Corner,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,164.86,5521804
683,Fortunate Son,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,140.33,4617559
684,Travelin' Band,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,129.36,4270414
685,Who'll Stop The Rain,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,149.39,4899579
686,Up Around The Bend,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,162.43,5368701
687,Run Through The Jungle,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,186.04,6156567
688,Lookin' Out My Back Door,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,152.95,5034670
689,Long As I Can See The Light,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,213.24,6924024
690,I Heard It Through The Grapevine,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,Whitfield-Strong,664.89,21947845
691,Have You Ever Seen The Rain?,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,160.05,5263675
692,Hey Tonight,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,162.85,5343807
693,Sweet Hitch-Hiker,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,175.49,5716603
694,Someday Never Comes,"Chronicle, Vol. 1",Creedence Clearwater Revival,Rock,MPEG audio file,J. C. Fogerty,239.36,7945235
695,Walking On The Water,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,281.29,9302129
696,"Suzie-Q, Pt. 2","Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,244.11,7986637
697,Born On The Bayou,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,316.63,10361866
698,Good Golly Miss Molly,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,163.60,5348175
699,Tombstone Shadow,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,218.88,7209080
700,Wrote A Song For Everyone,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,296.39,9675875
701,Night Time Is The Right Time,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,190.12,6211173
702,Cotton Fields,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,178.18,5919224
703,It Came Out Of The Sky,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,176.72,5807474
704,Don't Look Now,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,131.92,4366455
705,The Midnight Special,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,253.60,8297482
706,Before You Accuse Me,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,207.80,6815126
707,My Baby Left Me,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,140.46,4633440
708,Pagan Baby,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,385.62,12713813
709,(Wish I Could) Hideaway,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,228.47,7432978
710,It's Just A Thought,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,237.37,7778319
711,Molina,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,163.24,5390811
712,Born To Move,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,342.80,11260814
713,Lookin' For A Reason,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,209.79,6933135
714,Hello Mary Lou,"Chronicle, Vol. 2",Creedence Clearwater Revival,Rock,MPEG audio file,J.C. Fogerty,132.83,4476563
715,Gatas Extraordinárias,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,212.51,7095702
716,Brasil,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,243.70,7911683
717,Eu Sou Neguinha (Ao Vivo),Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,251.77,8376000
718,Geração Coca-Cola (Ao Vivo),Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,228.15,7573301
719,Lanterna Dos Afogados,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,204.54,6714582
720,Coroné Antonio Bento,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,200.44,6713066
721,"Você Passa, Eu Acho Graça (Ao Vivo)",Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,206.73,6943576
722,Meu Mundo Fica Completo (Com Você),Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,247.77,8322240
723,1° De Julho,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,270.26,9017535
724,Música Urbana 2,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,194.90,6383472
725,Vida Bandida (Ao Vivo),Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,192.63,6360785
726,Palavras Ao Vento,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,212.45,7048676
727,Não Sei O Que Eu Quero Da Vida,Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,151.85,5024963
728,Woman Of The World (Ao Vivo),Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,298.92,9724145
729,Juventude Transviada (Ao Vivo),Cássia Eller - Coleção Sem Limite [Disc 2],Cássia Eller,Latin,MPEG audio file,,278.62,9183808
730,Malandragem,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,247.59,8165048
731,O Segundo Sol,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,252.13,8335629
732,Smells Like Teen Spirit (Ao Vivo),Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,316.87,10384506
733,E.C.T.,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,227.50,7571834
734,Todo Amor Que Houver Nesta Vida,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,227.16,7420347
735,Metrô. Linha 743,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,174.65,5837495
736,Nós (Ao Vivo),Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,193.83,6498661
737,Na Cadência Do Samba,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,196.08,6483952
738,Admirável Gado Novo,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,274.39,9144031
739,Eleanor Rigby,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,189.47,6303205
740,Socorro,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,258.59,8549393
741,Blues Da Piedade,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,257.12,8472964
742,Rubens,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,211.85,7026317
743,Não Deixe O Samba Morrer - Cassia Eller e Alcione,Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,268.17,8936345
744,Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos),Cássia Eller - Sem Limite [Disc 1],Cássia Eller,Latin,MPEG audio file,,188.47,6195854
745,Comin' Home,Come Taste The Band,Deep Purple,Rock,MPEG audio file,Bolin/Coverdale/Paice,235.78,7644604
746,Lady Luck,Come Taste The Band,Deep Purple,Rock,MPEG audio file,Cook/Coverdale,168.20,5501379
747,Gettin' Tighter,Come Taste The Band,Deep Purple,Rock,MPEG audio file,Bolin/Hughes,218.04,7176909
748,Dealer,Come Taste The Band,Deep Purple,Rock,MPEG audio file,Bolin/Coverdale,230.92,7591066
749,I Need Love,Come Taste The Band,Deep Purple,Rock,MPEG audio file,Bolin/Coverdale,263.84,8701064
750,Drifter,Come Taste The Band,Deep Purple,Rock,MPEG audio file,Bolin/Coverdale,242.83,8001505
751,Love Child,Come Taste The Band,Deep Purple,Rock,MPEG audio file,Bolin/Coverdale,188.16,6173806
752,This Time Around / Owed to 'G' [Instrumental],Come Taste The Band,Deep Purple,Rock,MPEG audio file,Bolin/Hughes/Lord,370.10,11995679
753,You Keep On Moving,Come Taste The Band,Deep Purple,Rock,MPEG audio file,Coverdale/Hughes,319.11,10447868
754,Speed King,Deep Purple In Rock,Deep Purple,Rock,MPEG audio file,"Blackmore, Gillan, Glover, Lord, Paice",264.39,8587578
755,Bloodsucker,Deep Purple In Rock,Deep Purple,Rock,MPEG audio file,"Blackmore, Gillan, Glover, Lord, Paice",256.26,8344405
756,Child In Time,Deep Purple In Rock,Deep Purple,Rock,MPEG audio file,"Blackmore, Gillan, Glover, Lord, Paice",620.46,20230089
757,Flight Of The Rat,Deep Purple In Rock,Deep Purple,Rock,MPEG audio file,"Blackmore, Gillan, Glover, Lord, Paice",478.30,15563967
758,Into The Fire,Deep Purple In Rock,Deep Purple,Rock,MPEG audio file,"Blackmore, Gillan, Glover, Lord, Paice",210.26,6849310
759,Living Wreck,Deep Purple In Rock,Deep Purple,Rock,MPEG audio file,"Blackmore, Gillan, Glover, Lord, Paice",274.89,8993056
760,Hard Lovin' Man,Deep Purple In Rock,Deep Purple,Rock,MPEG audio file,"Blackmore, Gillan, Glover, Lord, Paice",431.20,13931179
761,Fireball,Fireball,Deep Purple,Rock,MPEG audio file,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",204.72,6714807
762,No No No,Fireball,Deep Purple,Rock,MPEG audio file,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",414.90,13646606
763,Strange Kind Of Woman,Fireball,Deep Purple,Rock,MPEG audio file,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",247.09,8072036
764,Anyone's Daughter,Fireball,Deep Purple,Rock,MPEG audio file,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",284.68,9354480
765,The Mule,Fireball,Deep Purple,Rock,MPEG audio file,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",322.06,10638390
766,Fools,Fireball,Deep Purple,Rock,MPEG audio file,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",500.43,16279366
767,No One Came,Fireball,Deep Purple,Rock,MPEG audio file,"Ritchie Blackmore, Ian Gillan, Roger Glover, Jon Lord, Ian Paice",385.88,12643813
768,Knocking At Your Back Door,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Rock,MPEG audio file,"Richie Blackmore, Ian Gillian, Roger Glover",424.83,13779332
769,Bad Attitude,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Rock,MPEG audio file,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord",307.91,10035180
770,Child In Time (Son Of Aleric - Instrumental),Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Rock,MPEG audio file,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",602.88,19712753
771,Nobody's Home,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Rock,MPEG audio file,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",243.02,7929493
772,Black Night,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Rock,MPEG audio file,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",368.77,12058906
773,Perfect Strangers,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Rock,MPEG audio file,"Richie Blackmore, Ian Gillian, Roger Glover",321.15,10445353
774,The Unwritten Law,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Rock,MPEG audio file,"Richie Blackmore, Ian Gillian, Roger Glover, Ian Paice",295.05,9740361
775,Call Of The Wild,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Rock,MPEG audio file,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord",293.85,9575295
776,Hush,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Rock,MPEG audio file,South,213.05,6944928
777,Smoke On The Water,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Rock,MPEG audio file,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",464.38,15180849
778,Space Trucking,Knocking at Your Back Door: The Best Of Deep Purple in the 80's,Deep Purple,Rock,MPEG audio file,"Richie Blackmore, Ian Gillian, Roger Glover, Jon Lord, Ian Paice",341.19,11122183
779,Highway Star,Machine Head,Deep Purple,Rock,MPEG audio file,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,368.77,12012452
780,Maybe I'm A Leo,Machine Head,Deep Purple,Rock,MPEG audio file,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,290.46,9502646
781,Pictures Of Home,Machine Head,Deep Purple,Rock,MPEG audio file,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,303.78,9903835
782,Never Before,Machine Head,Deep Purple,Rock,MPEG audio file,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,239.83,7832790
783,Smoke On The Water,Machine Head,Deep Purple,Rock,MPEG audio file,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,340.87,11246496
784,Lazy,Machine Head,Deep Purple,Rock,MPEG audio file,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,442.10,14397671
785,Space Truckin',Machine Head,Deep Purple,Rock,MPEG audio file,Ian Gillan/Ian Paice/Jon Lord/Ritchie Blckmore/Roger Glover,272.80,8981030
786,Vavoom : Ted The Mechanic,Purpendicular,Deep Purple,Rock,MPEG audio file,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",257.38,8510755
787,Loosen My Strings,Purpendicular,Deep Purple,Rock,MPEG audio file,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",359.68,11702232
788,Soon Forgotten,Purpendicular,Deep Purple,Rock,MPEG audio file,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",287.79,9401383
789,Sometimes I Feel Like Screaming,Purpendicular,Deep Purple,Rock,MPEG audio file,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",451.84,14789410
790,Cascades : I'm Not Your Lover,Purpendicular,Deep Purple,Rock,MPEG audio file,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",283.69,9209693
791,The Aviator,Purpendicular,Deep Purple,Rock,MPEG audio file,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",320.99,10532053
792,Rosa's Cantina,Purpendicular,Deep Purple,Rock,MPEG audio file,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",312.37,10323804
793,A Castle Full Of Rascals,Purpendicular,Deep Purple,Rock,MPEG audio file,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",311.69,10159566
794,A Touch Away,Purpendicular,Deep Purple,Rock,MPEG audio file,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",276.32,9098561
795,Hey Cisco,Purpendicular,Deep Purple,Rock,MPEG audio file,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",354.09,11600029
796,Somebody Stole My Guitar,Purpendicular,Deep Purple,Rock,MPEG audio file,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",249.44,8180421
797,The Purpendicular Waltz,Purpendicular,Deep Purple,Rock,MPEG audio file,"Ian Gillan, Roger Glover, Jon Lord, Steve Morse, Ian Paice",283.92,9299131
798,King Of Dreams,Slaves And Masters,Deep Purple,Rock,MPEG audio file,"Blackmore, Glover, Turner",328.39,10733847
799,The Cut Runs Deep,Slaves And Masters,Deep Purple,Rock,MPEG audio file,"Blackmore, Glover, Turner, Lord, Paice",342.75,11191650
800,Fire In The Basement,Slaves And Masters,Deep Purple,Rock,MPEG audio file,"Blackmore, Glover, Turner, Lord, Paice",283.98,9267550
